type;repertoire;nom;lien;id;qte;rel_url;taille
d;/sites/team/achats/industrial/Archives;"4210063475 - PETRAS J_CTY_UTI_actionneur_INST";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063475%20-%20PETRAS%20J_CTY_UTI_actionneur_INST";3;75de1765-b5f6-4c5e-a4ec-3f12f88e5e1b;/sites/team/achats/industrial/Archives/4210063475%20-%20PETRAS%20J_CTY_UTI_actionneur_INST
f;/sites/team/achats/industrial/Archives/4210063475 - PETRAS J_CTY_UTI_actionneur_INST;"Commande 4210063475 PETRAS J.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063475%20-%20PETRAS%20J_CTY_UTI_actionneur_INST/Commande%204210063475%20PETRAS%20J.pdf";1;2b1145fb-a506-4208-a966-2efbeeaf4652;/sites/team/achats/industrial/Archives/4210063475%20-%20PETRAS%20J_CTY_UTI_actionneur_INST/Commande%204210063475%20PETRAS%20J.pdf;98176
f;/sites/team/achats/industrial/Archives/4210063475 - PETRAS J_CTY_UTI_actionneur_INST;"RE  Commande 4210063475 PETRAS J.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063475%20-%20PETRAS%20J_CTY_UTI_actionneur_INST/RE%20%20Commande%204210063475%20PETRAS%20J.msg";1;67ede5dd-ae58-429d-b06a-632efaf9ae9a;/sites/team/achats/industrial/Archives/4210063475%20-%20PETRAS%20J_CTY_UTI_actionneur_INST/RE%20%20Commande%204210063475%20PETRAS%20J.msg;57856
f;/sites/team/achats/industrial/Archives/4210063475 - PETRAS J_CTY_UTI_actionneur_INST;"150404.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210063475%20-%20PETRAS%20J_CTY_UTI_actionneur_INST/150404.pdf";1;0eb4814a-fa32-483f-83d1-a479d65e89e5;/sites/team/achats/industrial/Archives/4210063475%20-%20PETRAS%20J_CTY_UTI_actionneur_INST/150404.pdf;28765
d;/sites/team/achats/industrial/Archives;"4210064178 ABC Distribution -CTY-SMT - Moteur Electrique - ELEC";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210064178%20ABC%20Distribution%20-CTY-SMT%20-%20Moteur%20Electrique%20-%20ELEC";2;5a131280-6211-41f5-8540-3f7a8fc44c99;/sites/team/achats/industrial/Archives/4210064178%20ABC%20Distribution%20-CTY-SMT%20-%20Moteur%20Electrique%20-%20ELEC
f;/sites/team/achats/industrial/Archives/4210064178 ABC Distribution -CTY-SMT - Moteur Electrique - ELEC;"Commande 4210064178 ABC DISTRIBUTION.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210064178%20ABC%20Distribution%20-CTY-SMT%20-%20Moteur%20Electrique%20-%20ELEC/Commande%204210064178%20ABC%20DISTRIBUTION.pdf";1;ac72436f-83c0-4a7f-b163-5ff461c65eab;/sites/team/achats/industrial/Archives/4210064178%20ABC%20Distribution%20-CTY-SMT%20-%20Moteur%20Electrique%20-%20ELEC/Commande%204210064178%20ABC%20DISTRIBUTION.pdf;183300
f;/sites/team/achats/industrial/Archives/4210064178 ABC Distribution -CTY-SMT - Moteur Electrique - ELEC;"Offre.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4210064178%20ABC%20Distribution%20-CTY-SMT%20-%20Moteur%20Electrique%20-%20ELEC/Offre.msg";1;bbf6a296-ab31-4709-ad13-87e0c08541a2;/sites/team/achats/industrial/Archives/4210064178%20ABC%20Distribution%20-CTY-SMT%20-%20Moteur%20Electrique%20-%20ELEC/Offre.msg;107008
d;/sites/team/achats/industrial/Archives;"4220021467 - COFELY - RON - TRAVAUX SUR CLIM - REGULARISATION";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021467%20-%20COFELY%20-%20RON%20-%20TRAVAUX%20SUR%20CLIM%20-%20REGULARISATION";3;4a0861c9-9e78-45bd-be6c-40035e34302c;/sites/team/achats/industrial/Archives/4220021467%20-%20COFELY%20-%20RON%20-%20TRAVAUX%20SUR%20CLIM%20-%20REGULARISATION
f;/sites/team/achats/industrial/Archives/4220021467 - COFELY - RON - TRAVAUX SUR CLIM - REGULARISATION;"DA à traiter.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021467%20-%20COFELY%20-%20RON%20-%20TRAVAUX%20SUR%20CLIM%20-%20REGULARISATION/DA%20%C3%A0%20traiter.msg";1;5e00173c-df5b-4b9b-a8f9-5d7eaa761001;/sites/team/achats/industrial/Archives/4220021467%20-%20COFELY%20-%20RON%20-%20TRAVAUX%20SUR%20CLIM%20-%20REGULARISATION/DA%20%C3%A0%20traiter.msg;986112
f;/sites/team/achats/industrial/Archives/4220021467 - COFELY - RON - TRAVAUX SUR CLIM - REGULARISATION;"ADISSEO ROUSSILLON - Commande 4220021467 REGULARISATION.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021467%20-%20COFELY%20-%20RON%20-%20TRAVAUX%20SUR%20CLIM%20-%20REGULARISATION/ADISSEO%20ROUSSILLON%20-%20Commande%204220021467%20REGULARISATION.msg";1;60709bdc-2f69-424e-a704-667515bf4002;/sites/team/achats/industrial/Archives/4220021467%20-%20COFELY%20-%20RON%20-%20TRAVAUX%20SUR%20CLIM%20-%20REGULARISATION/ADISSEO%20ROUSSILLON%20-%20Commande%204220021467%20REGULARISATION.msg;266752
f;/sites/team/achats/industrial/Archives/4220021467 - COFELY - RON - TRAVAUX SUR CLIM - REGULARISATION;"Commande 4220021467 COFELY AXIMA PROTECTION INCEND.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220021467%20-%20COFELY%20-%20RON%20-%20TRAVAUX%20SUR%20CLIM%20-%20REGULARISATION/Commande%204220021467%20COFELY%20AXIMA%20PROTECTION%20INCEND.msg";1;a8a9ada0-7307-4fee-8541-78b7937fac33;/sites/team/achats/industrial/Archives/4220021467%20-%20COFELY%20-%20RON%20-%20TRAVAUX%20SUR%20CLIM%20-%20REGULARISATION/Commande%204220021467%20COFELY%20AXIMA%20PROTECTION%20INCEND.msg;207872
d;/sites/team/achats/industrial/Archives;"4220020816 - EIFFEL - Filtration MES lot tuyauterie";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie";9;44222e15-cb5c-479c-b13d-4107a03cd101;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie;"ADISSEO Les Roches - Appels d'offres prestations de tuyauteries projet filtration MES.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/ADISSEO%20Les%20Roches%20-%20Appels%20d%27offres%20prestations%20de%20tuyauteries%20projet%20filtration%20MES.msg";1;f7009121-4f72-4c5a-89d1-44bdeaf56587;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/ADISSEO%20Les%20Roches%20-%20Appels%20d%27offres%20prestations%20de%20tuyauteries%20projet%20filtration%20MES.msg;34816
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie;"COMPARATIF HSE .xls";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/COMPARATIF%20HSE%20.xls";1;048aea4e-7897-4621-a230-8dfadaa23df9;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/COMPARATIF%20HSE%20.xls;55808
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie;"Filtration MES lot tuyauterie.zip";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/Filtration%20MES%20lot%20tuyauterie.zip";1;1d3cbcdf-7330-4598-aba9-a19c91d899cd;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/Filtration%20MES%20lot%20tuyauterie.zip;12998785
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie;"fournisseurs consultés.txt";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/fournisseurs%20consult%C3%A9s.txt";1;5d107a5f-3203-4397-a347-c5aab4998511;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/fournisseurs%20consult%C3%A9s.txt;319
d;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie;"EIFFEL";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/EIFFEL";2;74d98f59-90df-4e29-a036-0f617ea02238;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/EIFFEL
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie/EIFFEL;"Offre.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/EIFFEL/Offre.msg";1;07abf68a-c83e-446e-886b-039233753284;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/EIFFEL/Offre.msg;436224
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie/EIFFEL;"Commande 4220020816 EIFFEL INDUSTRIE.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/EIFFEL/Commande%204220020816%20EIFFEL%20INDUSTRIE.msg";1;949dd32a-92f2-4c19-8205-f60b77f4fec2;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/EIFFEL/Commande%204220020816%20EIFFEL%20INDUSTRIE.msg;279040
d;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie;"AO";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/AO";11;ac298b88-57a9-4607-8da0-3642a41a22db;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/AO
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie/AO;"Iso MES.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/AO/Iso%20MES.pdf";1;ac70352d-392d-4571-9a90-12476c888adb;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/AO/Iso%20MES.pdf;2388541
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie/AO;"Lettre AO SG.doc";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/AO/Lettre%20AO%20SG.doc";1;c3ceb2a5-ca32-4de8-aff8-2146fb8ff77d;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/AO/Lettre%20AO%20SG.doc;6140928
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie/AO;"implantation tuyauterie - Standard.zip";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/AO/implantation%20tuyauterie%20-%20Standard.zip";1;33e639e8-9453-4b7a-be15-3148c17f29a2;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/AO/implantation%20tuyauterie%20-%20Standard.zip;2349142
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie/AO;"Clarinette Air instrumentation.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/AO/Clarinette%20Air%20instrumentation.pdf";1;38e149ec-4007-42f1-8242-66e7676ba30f;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/AO/Clarinette%20Air%20instrumentation.pdf;105485
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie/AO;"15-J-060282-ACISUL-3A-GA-0004-4-Plan guide GC H2SO4 - Standard.zip";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/AO/15-J-060282-ACISUL-3A-GA-0004-4-Plan%20guide%20GC%20H2SO4%20-%20Standard.zip";1;51db0ee8-8f95-495e-aeee-aa73255b8b88;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/AO/15-J-060282-ACISUL-3A-GA-0004-4-Plan%20guide%20GC%20H2SO4%20-%20Standard.zip;413652
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie/AO;"EM-C-15-023-0- CCP projet filtration MES Rev0.doc";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/AO/EM-C-15-023-0-%20CCP%20projet%20filtration%20MES%20Rev0.doc";1;b2aa17c6-183a-4f1d-a4a8-bde2fa058fb6;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/AO/EM-C-15-023-0-%20CCP%20projet%20filtration%20MES%20Rev0.doc;353280
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie/AO;"15-J-060283-ACISUL-3A-JB-0001-0-Plan guide charpente metallique.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/AO/15-J-060283-ACISUL-3A-JB-0001-0-Plan%20guide%20charpente%20metallique.pdf";1;f58751f2-d206-4b69-8f28-cd6822a01a95;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/AO/15-J-060283-ACISUL-3A-JB-0001-0-Plan%20guide%20charpente%20metallique.pdf;502425
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie/AO;"3A-1917.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/AO/3A-1917.pdf";1;1e67c653-7b67-4ae5-8bd0-d98702b80a91;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/AO/3A-1917.pdf;471009
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie/AO;"Vannes MES.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/AO/Vannes%20MES.pdf";1;a3918113-ea8f-48c2-aa0d-ea2169811277;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/AO/Vannes%20MES.pdf;597828
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie/AO;"15-J-060283-ACISUL-3A-JB-0001-0-Plan guide charpente metallique - Standard.zip";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/AO/15-J-060283-ACISUL-3A-JB-0001-0-Plan%20guide%20charpente%20metallique%20-%20Standard.zip";1;963b3601-d618-4b08-9e8e-ea70c6492c59;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/AO/15-J-060283-ACISUL-3A-JB-0001-0-Plan%20guide%20charpente%20metallique%20-%20Standard.zip;672481
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie/AO;"15-J-060282-ACISUL-3A-GA-0004-4-Plan guide GC H2SO4-Implantation.pdf";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/AO/15-J-060282-ACISUL-3A-GA-0004-4-Plan%20guide%20GC%20H2SO4-Implantation.pdf";1;5a5b561c-44b4-4951-8a09-f09d5c9c0e59;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/AO/15-J-060282-ACISUL-3A-GA-0004-4-Plan%20guide%20GC%20H2SO4-Implantation.pdf;255891
d;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie;"ADF";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/ADF";6;62900831-430a-4c82-9f6b-7d794201565a;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/ADF
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie/ADF;"TR  AO Filtration MES - Lot tuyauterie    RJ2015A034.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/ADF/TR%20%20AO%20Filtration%20MES%20-%20Lot%20tuyauterie%20%20%20%20RJ2015A034.msg";1;8ea289a9-b707-4444-a689-016e4ff4312b;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/ADF/TR%20%20AO%20Filtration%20MES%20-%20Lot%20tuyauterie%20%20%20%20RJ2015A034.msg;491008
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie/ADF;"Re  TR  .msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/ADF/Re%20%20TR%20%20.msg";1;c3896005-e240-444e-92f0-411331afe1df;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/ADF/Re%20%20TR%20%20.msg;54272
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie/ADF;"Devis ADF.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/ADF/Devis%20ADF.msg";1;1ea5d66a-d37f-4002-b611-57b84d3b88a0;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/ADF/Devis%20ADF.msg;69632
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie/ADF;"OFFRE avec prix Filtration MES - Lot tuyauterie    RJ2015A034.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/ADF/OFFRE%20avec%20prix%20Filtration%20MES%20-%20Lot%20tuyauterie%20%20%20%20RJ2015A034.msg";1;b7608dca-a600-4b33-a5dc-5d463377006f;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/ADF/OFFRE%20avec%20prix%20Filtration%20MES%20-%20Lot%20tuyauterie%20%20%20%20RJ2015A034.msg;524800
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie/ADF;"AO Filtration MES - Lot tuyauterie    RJ2015A034.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/ADF/AO%20Filtration%20MES%20-%20Lot%20tuyauterie%20%20%20%20RJ2015A034.msg";1;ee72efa4-fe51-4dd4-b0a4-caf1f6102164;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/ADF/AO%20Filtration%20MES%20-%20Lot%20tuyauterie%20%20%20%20RJ2015A034.msg;496128
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie/ADF;"TR  ADISSEO - AO Filtration MES - Lot tuyauterie.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/ADF/TR%20%20ADISSEO%20-%20AO%20Filtration%20MES%20-%20Lot%20tuyauterie.msg";1;73f91dff-9ef1-4bc5-a85c-cb0c2af67e06;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/ADF/TR%20%20ADISSEO%20-%20AO%20Filtration%20MES%20-%20Lot%20tuyauterie.msg;74240
d;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie;"SNZ";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/SNZ";2;95dc355b-3ff0-499a-827f-dcf6cacae6a0;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/SNZ
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie/SNZ;"Offre.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/SNZ/Offre.msg";1;93ba4ddf-9e73-4a74-a88c-77f57b0fb0f9;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/SNZ/Offre.msg;892928
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie/SNZ;"Décomposition prix.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/SNZ/D%C3%A9composition%20prix.msg";1;fa8b1513-0ef4-49ec-aa37-c28b111d4d9b;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/SNZ/D%C3%A9composition%20prix.msg;157696
d;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie;"CITP DECLINE";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/CITP%20DECLINE";2;d356de42-1f2e-4fd6-afbc-e89900f9de43;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/CITP%20DECLINE
f;/sites/team/achats/industrial/Archives/4220020816 - EIFFEL - Filtration MES lot tuyauterie/CITP DECLINE;"CITP - Appels d'offres prestations.msg";"https://adisseo.sharepoint.com/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/CITP%20DECLINE/CITP%20-%20Appels%20d%27offres%20prestations.msg";1;63085c23-1295-4480-ad8d-43542b918c2e;/sites/team/achats/industrial/Archives/4220020816%20-%20EIFFEL%20-%20Filtration%20MES%20lot%20tuyauterie/CITP%20DECLINE/CITP%20-%20Appels%20d%27offres%20prestations.msg;79360
